Source,Target,src_position,dst_position,address,value,note,tx_hash,block_height,block_hash,fee,n_input,amount_input,n_output,amount_output,temporal_index
4100303601344054,4920666036010493,0,124,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
1434678830344361,7326907804602155,1,0,1AmARszP54eT4P7CjCECp93paVehTP7Xan,1509000000,unknown_tx,,-1,,0,0,0,0,0,-1
5735724973483399,4994491507552298,1,1,15DVbgCZGFtNf3FixK5xXGSTPQ5axsscch,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
1122231411863526,133002889391365,1,4,1ENSe3rgWHB6aiWi6pam5uAw6y87gogPsL,500000000,unknown_tx,,-1,,0,0,0,0,0,-1
2937487847224787,1342239870144624,0,0,19mv5eb3n3ENBKnbREhi6axohcjNWredUo,121000000,unknown_tx,,-1,,0,0,0,0,0,-1
3694603610424532,2422776005035592,0,2,17G8VqZ9RThPVKUXSHcpCcHTowdWB1DfHK,7500000000,unknown_tx,,-1,,0,0,0,0,0,-1
8168330433712297,3121189915673192,1,0,1LFf6GEG6NYgsr8JAWycaQAZgtPEGBze7Q,3586000000,unknown_tx,,-1,,0,0,0,0,0,-1
8734409159688605,865775574877239,1,197,12jbSD7PDHNxbxHK9oLZbvUDtFjHhvo4Qr,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
6875335282284638,573711195997849,1,0,1DJqzCk86fdcBKntfDxtNJVATZ4MjLG7HN,9500000000,unknown_tx,,-1,,0,0,0,0,0,-1
7618960873878784,5013602611052699,0,0,121JmLam2szvUYWZzYTnG1pDBcShMyxFXt,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
4670745569672437,5054772983500547,0,0,15KokNZCxdbiJ9Z1wJ2Q7EUsVdNnkUDpWH,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
7005860793995401,3724716012362927,1,7,1CxmSNU8ow2DMzhHKqa3DDQt5GdLUUMxdZ,1000000000,tx,0bb1a027de593f17af88cc3224200c4e4d7c66d75a118ae5794a84c69f581ec7,69561,0000000000f947346e5a05b48191c04c82d215ff70113cf38035612669962041,0,1,2500000000,2,2500000000,89198
7005860793995401,6207763690543516,0,6,17LZuM9qFTaFS76gkVRWwipPwdrBgdLaQ3,1500000000,tx,0bb1a027de593f17af88cc3224200c4e4d7c66d75a118ae5794a84c69f581ec7,69561,0000000000f947346e5a05b48191c04c82d215ff70113cf38035612669962041,0,1,2500000000,2,2500000000,89198
6045777896084793,6469051705723132,0,87,13Jr2rnjAiPhD9f16HhHCXVPfyDNduf7mz,500000000,tx,8006c47a96810c82c38745ee6e8ce49b2e6d2e1a8b9187169ccea918dfd2d4ab,69986,00000000003724b758599beccf18c1666de0e63f97e5c0a7e3aa2fadd9045135,0,1,815000000,2,815000000,90074
8090622253694702,3289424954227680,0,0,1617Hdp8JmqB7sgjoozSJQkepkvQmV7txq,801000000,unknown_tx,,-1,,0,0,0,0,0,-1
5277312256321207,8558222853721746,1,1,15iaFWpcuSBaa12VqxW2mxrrho8KD9XEVr,2000000,unknown_tx,,-1,,0,0,0,0,0,-1
6152693348920578,4765061795635528,0,0,15yoWEvbfq5NhefFXzfL8kr2TYJh7thV8Y,999000000,unknown_tx,,-1,,0,0,0,0,0,-1
7323459724313120,6979344775524665,0,0,122pnp2WE8nMo4f1brchy1nuVCasvv5TSN,889000000,unknown_tx,,-1,,0,0,0,0,0,-1
3826002381100042,3271676759926250,1,0,1PHDeg3ajUEENsQiP9PbkLVPNs4DHkDWqB,1582000000,unknown_tx,,-1,,0,0,0,0,0,-1
6955950416353682,3914221880494139,1,0,1NnxDn8cdrtdZ9ZwfjCZBCBVqcbaTTD5Fc,44000000,unknown_tx,,-1,,0,0,0,0,0,-1
3640088343275723,2083245739624376,1,0,16r9KiXCC1CqUciPZ1n7LXphJhhtNeqV9g,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
4331839678969598,4914496322420945,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
7542789308155181,8664556839249674,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
2666657629842360,5199820567690282,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
2636271140645339,5768212038980511,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
7287664541185768,1186588939800262,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
8242106511871453,330346109017829,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
7307719960026451,5633907776701229,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
4104536214480687,6460485766139273,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
5864921896316820,6194485808007888,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
3829098255972634,7070526418985570,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
4117795789195919,5444396807448543,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,tx,60c324bc70549da25fd870212c9a6f07c37e81031d84a26ded7d542e5ae80875,70876,00000000001272d541fc93898c613280db1cc64472b92fff841c33b1f6610bd3,0,1,5000000,1,5000000,96466
2190329206521786,764021758795107,1,0,1FDVCn2wUzuzuLGPZ7yAN28zNBNCoYbNjL,10000000000,tx,5550d9f33420beb5db103fff80c1a2ec2aeb4fbb14e9835ca3d1fd5d12be403e,71078,00000000003de25e59ef90d47e52258ca0ac5369a14f1623d3911dcb6a04b2f7,0,1,20000000000,2,20000000000,97355
6908821937300809,8405407040826066,0,2,13fTd9vN26b1FoFKU2Ly8rXqtvBbKCTxeH,15000000000,unknown_tx,,-1,,0,0,0,0,0,-1
6736403044871845,UTXO31727,1,-1,1Apj1LPGAeEk3i78mXVGqdhpR1rYfuwB83,1000000000,unknown_tx,,-1,,0,0,0,0,0,-1
7514817769525589,8855020706393444,0,26,1KMuJ8evXwyaTHF5pirDPzyeEWrmwTk8wu,5001000000,unknown_tx,,-1,,0,0,0,0,0,-1
coinbase71878,5176044679808539,4294967295,0,coinbase71878,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
5966196541495875,191180299751574,1,118,135yMRkeBNsUBHg7Tojbp7DBMKAN6NZpq7,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
5942636954123564,778975351011591,1,121,135yMRkeBNsUBHg7Tojbp7DBMKAN6NZpq7,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
2264797973217203,UTXO32058,1,-1,1CzBcZTWxgkBeGrtsRheah7kosY6Jvtnub,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
7628868483219684,778975351011591,0,150,135yMRkeBNsUBHg7Tojbp7DBMKAN6NZpq7,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
8046434356942859,2090929233388165,0,8,1DXkzyGXpYfbZXMUQ3aZBX6jxtNJR4V5kY,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
811325230798252,2082588419984168,0,2,1E72R12Q7DYi2TpTdqnh4Zn6cg7EGa52m7,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
5601102800804958,5943578693259217,0,0,1FvUkW8thcqG6HP7gAvAjcR52fR7CYodBx,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
8952360617856916,5791256150015711,0,118,19eFuyedYzFsvHiKVui5zkYwJtNm4bwPBR,50000000,unknown_tx,,-1,,0,0,0,0,0,-1
5660017313801205,7355925724986599,0,0,1AJB9uC1c9zk4gLtidaM6s3gB8ADgqzJ62,20000000000,unknown_tx,,-1,,0,0,0,0,0,-1
3766299758845150,8258143855825162,0,11,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
1464742641245622,3096316807517593,0,0,15wPxei5XJLsTep455KFqYDZsoJFvxP8SX,250000000,unknown_tx,,-1,,0,0,0,0,0,-1
4655332329078183,4864883861055652,0,0,1HDabVKVo6hyTcmqWRB4uUiGvJ7XNGKB7R,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
2201881029190114,4129159949949118,0,0,17dD7bixQz1q2r3vo1auoCJq8reZorkyCw,500000000,unknown_tx,,-1,,0,0,0,0,0,-1
5213694834008638,1847996652491302,0,7,1MeBtPz1AaYg3v1fvRDEcAcRryDPaC2ZzC,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
1198660877881076,4486316861723272,0,0,1MyMdWLstSb8hXbrLBMveSumTDjxPoUnDx,5000000000,tx,c247b0b5624d11b654b5e3a0eb54d4154af6cd5ddbda896423a277a8de671122,74774,0000000000444f1a2490c11ecd63b508a98286449aa0e01d2c58602f911f92a3,0,1,5000000000,1,5000000000,104539
1196241478541300,522664229556263,0,7,187oyQbBSRx8azGY8EC3V9oTsm6bTD45Zb,100000000,unknown_tx,,-1,,0,0,0,0,0,-1
927654088617791,1559917438551393,1,12,1EQuZZY2r1V8V4gT5J5gCsXoxxSePLzEa2,25000000000,unknown_tx,,-1,,0,0,0,0,0,-1
5274777478037990,4720558409656516,1,22,1JsWFnk4rBop5fGmDJSeBEK7q6PDVrFkgZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
6118660901784964,6012022435929376,0,29,1Mifqtbyb69oixsQACEUgRVTQvxmg1BHaw,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
7957947760691617,1832070337864690,0,1,1AJhQhu5ATGX1nuxrYuHrRVnmpRbYG8JdR,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
coinbase76213,4523322821486232,4294967295,0,coinbase76213,5000000000,coinbase,,-1,,0,0,0,1,5000000000,-1
7880407655287128,1727114061323133,0,19,1KopX1bdTUohUHTFCRkx94T8UzM78S2miw,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
5986928956698249,522664229556263,0,28,1NUnbngzRB2SeMqZLrLrypoYW5FrusVU3X,10000000,unknown_tx,,-1,,0,0,0,0,0,-1
8676272056769893,2747152111216738,0,17,199eVSzpbcq5etLbbuEu7xbQeebNfHTNEe,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
555125600480930,2747152111216738,0,36,19xQ7bdA1qfyq3bsRxYePHUXC7XWDtjZjX,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
5155704051119770,2705981895230225,0,29,17J1AXFt7DxpQ7n7ibDLuqdx3UDfrCRiz8,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
3124866642798643,8410701040434949,1,0,12g6pBt4TqDu53xWs328QLHAnWNA5LTfiX,1973000000,unknown_tx,,-1,,0,0,0,0,0,-1
8765668406432475,8893175262596746,0,562,1Mvuk4ubdmxKruvZ3YWXDA1YG1Bapqh3Xn,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
3456331344364592,3316383977287040,0,6,14t3pcQX22tvqyWFRDHXp5xCRNrvyZPAvK,5000000000,tx,22fe6f1cb3e253a13c5be691989403bee1fbf164338fefc1c783210ed01e3c62,56845,0000000006406abe2eeecdbcc43733632dab0702a0b16b934ccad3eb4f8f75ba,0,1,5000000000,1,5000000000,62181
344553121585087,2372953467591175,0,6,1Kg5WrqA8JCP6p9mS1ht1iRTjv1WhkXDYC,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
7968625675870239,8893175262596746,0,551,16JQY5ZtSdTnJmcHpr9hpvhcqp2U6f6gVD,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
3541527347781143,4988087134693513,0,2,1BXCwE9ynMm9gnH3zExgDc4hxrkeGkQp4e,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
4480808155098186,2730261118382617,0,0,19yjXthessHjVVkWYrmSkQrd7L6SJ6a1n4,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
6939307687170569,3836209995489631,0,14,13XtmsAaZdDAn2KH2RKQiV24eGQ4kx1v9H,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
1421510325895904,2337407191406735,0,0,13xmGeb64gzPJBXyuLQp5q5CKgVGmCmjZj,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
7238666409687056,7659350174858888,0,0,1CZnrhx2HABy18t5QgmUfdn3JJ89ry1Caf,500000000,unknown_tx,,-1,,0,0,0,0,0,-1
294525856629434,2892246680505457,0,1,1LjfZBXArF5963qSSrUZTRJCp69D7XKhhd,100000000000,unknown_tx,,-1,,0,0,0,0,0,-1
6365278484146822,5552013655059255,0,1,136K8pDJhJSy5BkVZYUcazxswuGct5UFLd,500000000,tx,a0f18f2f8087ac6eca7cb9d64d6a0183d434e03e6c20e4d7e730548d177fe9b4,60874,000000000700152be96e3ae58136a896c5b549d0986c51196e39c1d9fb36be27,0,1,5500000000,2,5500000000,67650
1151654285195632,5723145535561406,0,0,1N4c8B6Kg9Kofb4u5ujoMnqb3MbJQd1qbB,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
1785720967270226,1580596563320679,0,1,1M2c7PemxvFqtNJbYgLby1WaQxjZKJu2ZJ,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
6552439139620568,4481337184188288,0,5,1DisW4wabdSufe6cDzoMsXUhwjr2J5v8yb,11000000000,unknown_tx,,-1,,0,0,0,0,0,-1
5039458573279333,1882559417999164,0,57,16KoEtmyZEJH6ogTaaZ6imv6rG93f91em3,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
1807421784409085,1135151677728685,0,1,15n5UdqwxSrPCYSdguaorU5Ejjbo17HLax,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
3851608379362433,3735771417618870,0,17,1N3rP9zMC1Jbrkr2doTs86x7QebyLCs5yA,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
8971558006453329,2483595974724400,0,3,1MabCtXfchkVBQxTABwrVXGipQ5NLLeQhK,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
5784814806705798,6876214247833478,0,1,1DSB5eZZEKXEeTJ85yYZBJVg97ehg3qu1i,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
8202663568975369,6828867150356391,0,0,15dvMYHVpy6iSB9vjutCjpWUNwuYfAbu9g,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
6178178291027780,8343543526854435,0,38,1ogwgbREVRMBsHG2xinjLmZ7QPbgbnSh1,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
4465524162804567,3938815586049027,0,615,1FeFgJRvCYUTCBj1u696eL23xpAdNB4B8p,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
886332508962110,3530452034043587,0,1,1CnuWahKJiM5K2Z4E1Dz1B3BW9BgUn2CmV,5000000000,tx,f155e96e45cc60f8507b4c068ff9dc5024fb62b4bd6f291187f2e9cbf2ea3019,64002,00000000056f7005eb8e9fbb46e56eac413c519b906995682af290416b48d738,0,1,5000000000,1,5000000000,72054
2280400060500710,3938815586049027,0,389,1FeFgJRvCYUTCBj1u696eL23xpAdNB4B8p,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
7593263512670639,6200556903950718,0,57,1EsLkmkTzF3HFp6waXkie18MKpGbYA2SJH,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
2793343163231222,6793271809851584,0,65,1PFCVsDuVT9URVhwUSoMHfZ9wvytr9FbP6,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
114642470181970,3903718340902136,0,1,188jF2pjjNwx1Zw5wktTy7wP7zsjBwynjT,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
984302667004644,8097662306513994,0,0,1DxwtFoqUER1tRY9KCp9JuT24x4tPENJjE,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
6814752998584790,8884833897100727,0,0,1NrBqGw43WRGAJBvQhjRPdrvWDYfY3HXcZ,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
1446547418856165,351352653654980,0,0,1JZbwEpU3VopsEzjD6Bz5J88JEMGeni9fh,472000000,unknown_tx,,-1,,0,0,0,0,0,-1
5344363640246520,6793271809851584,0,100,1XPTgDRhN8RFnzniWCddobD9iKZatrvH4,40000000000,unknown_tx,,-1,,0,0,0,0,0,-1
3618403904858285,2070997422783374,0,3,1BiRpMGDef8rEDZU6RArzYmBGATQSG1zQp,500000000,tx,a4e94bbdbf1724c2efae7987dbaddf18b699c16f51c8c7a9046d45397b5ad766,66554,00000000022f82666e889adb3f1ed02a374e3bb9dcdfb190722af31dc2d21661,0,1,500000000,1,500000000,77208
7579440191616390,2303004703332329,0,56,1BiRpMGDef8rEDZU6RArzYmBGATQSG1zQp,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
2855475455750634,1437755806432256,1,0,18CuHneaDsbrH55NYXgtUs6B5RQbwUFa12,178000000,unknown_tx,,-1,,0,0,0,0,0,-1
2682157799631905,2047503569445674,0,0,12mWK3qpA5BakLtrgcpxApSCB7LVA9PeVS,144000000,unknown_tx,,-1,,0,0,0,0,0,-1
5882241580623867,670330774472422,0,0,12bdbhtN7hHtbD3SfKKrN46vBYCpvBan62,4960000000,unknown_tx,,-1,,0,0,0,0,0,-1
7789390932801732,3617760340305199,1,0,1M9P86jRMxtRPrQvzPK9gPNqBhKDwqNH3x,4150000000,tx,b84d4b12f0e18fb3fcaad4e01f7ea101ad3fcbeaf664b8e2a125c6873c4763dd,67274,0000000002bbb80c3e44458ed7c34f9296ae9e0691fafb5232fa100d073011db,0,1,4155000000,2,4155000000,79946
1960134753757644,3380388530330547,0,403,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
5289239918864047,7459868627233141,0,0,1Ej5WP5kd7kSVc3qiamfdpqymsmToK72MQ,4270000000,unknown_tx,,-1,,0,0,0,0,0,-1
738170862032262,8618601695275101,0,0,12xnNxKNJWa5jKzzTH9xskJ8vKJgxHYyb2,4224000000,unknown_tx,,-1,,0,0,0,0,0,-1
2224573150293535,1924712219982997,0,1,19ausCckiszL6hnXy5Zhn2XBWFLRgWvdLb,500000000,unknown_tx,,-1,,0,0,0,0,0,-1
4389476442311691,8016305398729727,1,0,1LMZ1tFLsQt6p5qZWE1NqWnMssxGCKGJo6,4173000000,unknown_tx,,-1,,0,0,0,0,0,-1
6699040799097905,4920666036010493,0,634,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
6265808545059723,1069719743719577,0,0,17ya9YdZz8HtQv13fHRr3KjH4qZDz9PnVb,4089000000,unknown_tx,,-1,,0,0,0,0,0,-1
656429837128766,7802573456755880,1,0,1JbAiFBgGcQz9eDuWFxdwjKiKcUBm1Hypq,4032000000,unknown_tx,,-1,,0,0,0,0,0,-1
5647048186561957,4920666036010493,1,429,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,tx,58c3adaea23394942dcbbb203f12b2d0a36de03c6c65036a752d2d84e9ae7fa0,67302,00000000052271b435035cd2acc2f3af3d1e0cd9f8ecf61f57fd4cb15da6352a,0,1,3820000000,2,3820000000,81270
4355153084923572,4920666036010493,0,173,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
1549159266284553,5516809646981272,1,0,16vACSxeFggQDLCYtBdm6YAY9Bvihw7eAr,3428000000,unknown_tx,,-1,,0,0,0,0,0,-1
2697013025922297,1272807562764060,0,0,1MiUdh3boucj1sPb8jUqNp62FphoLCS2e3,3157000000,unknown_tx,,-1,,0,0,0,0,0,-1
2913033565943897,6115319893579774,1,0,17fQ6bK1sQaNjWQrz74EsM1iDhvTQU1xj4,3030000000,unknown_tx,,-1,,0,0,0,0,0,-1
5676975606211589,5752271949680747,1,0,18mLHNc131kXY9EsGobbVvxWoYVZzwjbaD,2724000000,unknown_tx,,-1,,0,0,0,0,0,-1
5676975606211589,4920666036010493,0,437,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
2530417895544215,2126083088525358,1,0,1CGzpFgL9aHE9nnPJG3dwrgMzQBmCJyJEe,2698000000,unknown_tx,,-1,,0,0,0,0,0,-1
1794665229059188,3380388530330547,1,368,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
7225629473113621,8191750474768115,0,0,1EcRKAZ1YSj4hur89u41rPPS7hyz9Hfh7s,2391000000,unknown_tx,,-1,,0,0,0,0,0,-1
8880603915273275,2085861774547076,0,64,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
4011887743226668,4920666036010493,0,106,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
1835991755977823,4479104800674339,0,0,12gX3KJUncRcCGxx1gNVrcoPosVeFknMNS,1932000000,unknown_tx,,-1,,0,0,0,0,0,-1
7103395066114081,2234506827887774,1,0,16nLD8xAb6Sjfr8q1Qg3rvwceQzAkCaB2K,1800000000,unknown_tx,,-1,,0,0,0,0,0,-1
3976550850107369,4920666036010493,1,96,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
502949379162129,6535247577039917,1,0,1A1ZAELmGpibMBy4HBwj1DbkCiSy478YAN,1627000000,unknown_tx,,-1,,0,0,0,0,0,-1
3195750112528293,3380388530330547,0,646,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
6966332459248086,1422565387771618,1,0,1DVUVs2R4fu7a4Yg4wd7p7sXJRMzRbooyB,1488000000,unknown_tx,,-1,,0,0,0,0,0,-1
6977318998293727,6585402542906550,0,12,18gBZnsuSrhYLjvPUgwvDUJmksfREUGBTT,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
6052586396001931,8143284215587688,0,0,12NyNtAEnvGs4bUdBuhzAaqB3WwGdZ4Ujj,1453000000,unknown_tx,,-1,,0,0,0,0,0,-1
8967250467190294,2265566178970469,0,0,1Cn51HyZSXuzquE95nq3meRzXUWg2TE8Q,1383000000,unknown_tx,,-1,,0,0,0,0,0,-1
4339843327668993,3633093052947597,0,0,1GdjhyUBWUqmPeSmMNSBVpN5ZtGg7LaYEk,5001000000,unknown_tx,,-1,,0,0,0,0,0,-1
8923607467371053,5507854028654105,0,0,1JXFXUBGs2ZtEDAQMdZ3tkCKo38nT2XSEp,550340000000,unknown_tx,,-1,,0,0,0,0,0,-1
2250584969381754,865775574877239,1,54,1GVgigFDZ9pPLyYwxboEoaSDMDbsBQPVMx,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
2315923438678820,4135940119837569,0,3,1FmME3xLHNNxubp2eueFRy16aYXiGr3UDe,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
607418043931312,8097589010341663,0,0,1Fx6z28DrSwroC5sRmEG6LpJL4sBVUDaRA,900000000,unknown_tx,,-1,,0,0,0,0,0,-1
4765061795635528,5560441281912681,1,0,1Ppe2LFuoD7dK8CjVDwhEgV9YFZSo3nTYf,998000000,unknown_tx,,-1,,0,0,0,0,0,-1
2158132395084040,8228791759924183,0,0,1M4RTq9hSDFyPVEc8U4C9htxeMnAx1Xrso,1914000000,unknown_tx,,-1,,0,0,0,0,0,-1
8984601624300950,1859401642705861,1,0,1LjMu64Chsb1wMYjnSJAvvW9VGHEAc2FJJ,1564000000,tx,b0982d08cee2ef7264dd06ba680692089634a88c5c68359e35b06c1ea2945bff,70184,000000000083b922ef4a511beb98f0f533d24a1ec98c2a29c3a1defa609a7d87,0,1,1566000000,2,1566000000,91376
6059909662894786,1940415037182684,0,0,18eZPStLFkDPLrcBoKLspzvQeHg6Md4p2o,798000000,tx,22639a9d91caefc7c861ac25e6000b8c1948f628667331c35811569f56a53bac,70184,000000000083b922ef4a511beb98f0f533d24a1ec98c2a29c3a1defa609a7d87,0,1,799000000,2,799000000,91379
4404689473455097,8578498410496883,0,821,1EtShjUVmxBjW89gBH7g5SL5kpinbrJJ5u,2000000,unknown_tx,,-1,,0,0,0,0,0,-1
4966995921441845,8578498410496883,0,658,1EtShjUVmxBjW89gBH7g5SL5kpinbrJJ5u,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
236978522278320,7384306520388678,0,0,1KHPnuULU6NfAneSjqrizwRLpd431F6e1b,655000000,unknown_tx,,-1,,0,0,0,0,0,-1
1344092472997927,8578498410496883,0,582,1EtShjUVmxBjW89gBH7g5SL5kpinbrJJ5u,2000000,unknown_tx,,-1,,0,0,0,0,0,-1
8560427065959471,8578498410496883,0,398,1EtShjUVmxBjW89gBH7g5SL5kpinbrJJ5u,2000000,unknown_tx,,-1,,0,0,0,0,0,-1
721857521199583,8578498410496883,1,247,1EtShjUVmxBjW89gBH7g5SL5kpinbrJJ5u,2000000,unknown_tx,,-1,,0,0,0,0,0,-1
8655975307802396,4758780626390620,1,0,1HobK3UsjgiMQ97KhJCZdcvLrXJoZgsLpW,56000000,unknown_tx,,-1,,0,0,0,0,0,-1
6760283979907450,2930847217026865,0,4,15h6KF5U7oHhqwNpuBKqqsmdx88UGomMmZ,5000000000,unknown_tx,,-1,,0,0,0,0,0,-1
6559696704833975,4544419222866847,0,0,1AW6Vko4s8DpLVYkn3g8YweUhHPfu6tBGb,500000000,unknown_tx,,-1,,0,0,0,0,0,-1
6637979480593391,6962015284677998,0,13,1FLYcTHUsvFgcPFmkdcg2g8bP9m8KuUWU2,5001000000,unknown_tx,,-1,,0,0,0,0,0,-1
2083245739624376,2085861774547076,0,89,1J84x9vfdu48oXtUGC63EWRw16nn8WjRex,1000000,unknown_tx,,-1,,0,0,0,0,0,-1
6616703013142014,159637468877594,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
2928497057826842,7281780996207423,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
7381906904865758,2164648700977013,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
684935128603088,6363101986730556,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
3013082208903645,8409719143290159,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
1552713556115322,2220432974112687,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
967509542176127,1743826131157997,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
4969007692985699,8534172326017904,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
1173422904344095,5488573060546870,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
7091409211957705,4525875722347827,0,0,13G6gBQcUV5iYufr57aHoGgFATzkMzdPLZ,5000000,unknown_tx,,-1,,0,0,0,0,0,-1
